MLA,EWAQ_Capital,XX_MLA,01_CURR_ACC,EWAQ_GrossLoans,02_TIME_DEPOSIT,XX_TOTAL_LIQUID_ASSET,EWAQ_NPL,03_SAVINGS,XX_BAL_IN_OTHER_BANKS,EWAQ_NPLsNetOfProvisions,XX_BOT_BALANCE,LR,INF,10_FOREIGN_DEPOSITS_AND_BORROWINGS,EWAQ_NPLsNetOfProvisions2CoreCapital,F125_LIAB_TOTAL,F077_ASSETS_TOTAL,19_BANKS_ABROAD,DR
40.95235051,142000000000.0,39.89560211,130000000000.0,653000000000.0,174000000000.0,391000000000.0,31211456542.0,94613064798.0,77976825534.0,295962118.2,93472643022.0,17.97543789,3.953045006,520000000000.0,0.00225936,990000000000.0,1150000000000.0,77976825534.0,9.066063525
30.45589771,64947756519.0,31.25550678,68672045105.0,401000000000.0,137000000000.0,125000000000.0,138000000000.0,85206582031.0,17726839597.0,134000000000.0,37793057920.0,16.67353461,3.224246362,83828960492.0,2.064669309,501000000000.0,607000000000.0,17726839597.0,8.741623312
20.01137975,19257851543.0,24.12363065,26408352911.0,189000000000.0,36767732878.0,82970828030.0,30420355105.0,2951716960.0,2671384031.0,23510872754.0,19454565390.0,15.82831404,4.665479797,197000000000.0,1.2233122,297000000000.0,323000000000.0,2625363995.0,9.33349638
25.92208414,29897451367.0,27.00660776,75308496662.0,249000000000.0,160000000000.0,122000000000.0,56532105243.0,17662126849.0,11689075581.0,52151286032.0,10301033842.0,15.65498782,4.945650556,124000000000.0,1.75145927,367000000000.0,424000000000.0,8422940615.0,8.840391584
22.41080792,15372472910.0,29.06449971,28740707079.0,146000000000.0,70717568488.0,63340780439.0,3261267676.0,4356462831.0,2177216720.0,2553970519.0,31804283665.0,14.86986414,8.185770972,79972482530.0,0.165061644,200000000000.0,216000000000.0,2240335964.0,5.878005671
38.45947683,152000000000.0,39.1470301,130000000000.0,712000000000.0,178000000000.0,430000000000.0,29951444107.0,109000000000.0,78965829526.0,947490166.3,105000000000.0,17.04919364,3.308338403,558000000000.0,0.006237955,1090000000000.0,1270000000000.0,78965829526.0,7.774835117
27.71248465,51533417984.0,24.55525975,23251701677.0,241000000000.0,144000000000.0,63592001422.0,6440031445.0,18457468237.0,13061936572.0,3485024399.0,25725722329.0,15.99846954,4.62142309,62258941383.0,0.067690766,310000000000.0,366000000000.0,13061936572.0,8.611594254
72.09459659,17951490223.0,66.87105732,6183783998.0,37762750719.0,18323137311.0,56678122432.0,2621066089.0,7124297256.0,30211955922.0,2608041249.0,11387855929.0,15.1314584,10.11754325,46806867249.0,0.145332499,84384670950.0,104000000000.0,9030916722.0,5.996193112
35.27241876,602000000000.0,36.00754274,2680000000000.0,2720000000000.0,226000000000.0,1380000000000.0,42059680252.0,247000000000.0,93530472987.0,43717397870.0,553000000000.0,16.0864831,5.495919593,379000000000.0,0.073061545,3990000000000.0,4720000000000.0,93530472987.0,9.580273423
22.05830942,58843528492.0,21.72891039,72487900203.0,371000000000.0,192000000000.0,132000000000.0,22717967997.0,65071505162.0,29791201945.0,13468735349.0,64625818104.0,14.93208622,8.648690935,212000000000.0,0.230038083,632000000000.0,695000000000.0,27799387728.0,5.904861614
35.84647129,199000000000.0,38.52190313,470000000000.0,745000000000.0,51693960893.0,740000000000.0,62889593691.0,38882809008.0,60798317993.0,36085485600.0,193000000000.0,17.96730294,5.355297347,717000000000.0,0.181558764,1400000000000.0,1640000000000.0,60798317993.0,10.20709577
35.4832864,61033396801.0,35.40330195,82561782105.0,286000000000.0,98846202411.0,227000000000.0,25439251693.0,29735893352.0,139000000000.0,24620684050.0,68807402169.0,14.55185848,7.069333228,249000000000.0,0.403330903,554000000000.0,624000000000.0,139000000000.0,5.879343562
68.63263486,13346883427.0,63.77668665,35648366809.0,44338028075.0,39433628672.0,73727110710.0,932108380.1,20854891690.0,6288819017.0,358023540.9,16069746858.0,14.43201743,5.181875001,1646183100.0,0.026820594,117000000000.0,136000000000.0,6084782776.0,5.722426034
80.38815057,110000000000.0,76.45951552,30775861102.0,141000000000.0,46058681346.0,209000000000.0,15203451551.0,8517547050.0,91317883602.0,3406315979.0,37893889410.0,15.96256436,5.234376642,118000000000.0,0.031096959,238000000000.0,350000000000.0,70984621361.0,9.598218253
20.53703838,37868628267.0,21.03895593,89859751281.0,208000000000.0,102000000000.0,53944117925.0,33621768859.0,29531972578.0,8651496592.0,29904916269.0,17727079374.0,16.8767222,3.635319755,706702875.2,0.790077671,274000000000.0,342000000000.0,8651496592.0,6.951234309
21.19096744,8581590095.0,20.18136225,14948727294.0,92781521331.0,50301255548.0,26922060405.0,866882918.6,256679462.8,115939459.8,659179251.5,13957794720.0,14.6305752,8.377281948,49346179264.0,0.076662513,118000000000.0,127000000000.0,40357158.86,5.979408835
39.26048313,23822750908.0,40.222234,21631055714.0,109000000000.0,42940465828.0,59925409017.0,3464753005.0,5663877620.0,14145917631.0,-1738089327.0,13020189898.0,15.82170455,5.939718451,50716697036.0,-0.074768936,155000000000.0,181000000000.0,31493677.21,8.998784056
59.36486011,119000000000.0,81.03724578,171000000000.0,226000000000.0,5287853667.0,545000000000.0,11006086960.0,0.0,303000000000.0,7592365178.0,148000000000.0,16.00692949,5.688393631,350000000000.0,0.06338827,475000000000.0,606000000000.0,235000000000.0,8.843915617
57.7782799,52425610052.0,56.71701841,94433784486.0,313000000000.0,79376719797.0,159000000000.0,7730032509.0,92101679369.0,22375521942.0,4901167705.0,71382689910.0,17.20310941,6.228951144,0.0,0.09384123,490000000000.0,552000000000.0,9011777515.0,10.12216393
32.70704351,82772034980.0,30.59246484,74801812714.0,409000000000.0,144000000000.0,189000000000.0,25102886373.0,53224973895.0,29456039340.0,20783772656.0,49203711243.0,16.59596842,3.287315877,204000000000.0,0.251196183,608000000000.0,709000000000.0,29456039340.0,8.780059963
29.82693834,30886975206.0,25.31754685,24552333005.0,270000000000.0,54653639377.0,75521254878.0,2961832135.0,14011172656.0,11548042360.0,-882612265.5,31622652627.0,16.04463043,5.203479535,182000000000.0,-0.028573703,369000000000.0,402000000000.0,4793807832.0,8.615665206
30.06743107,19696245060.0,29.87957389,1981866034.0,72264509109.0,25939645699.0,26720552755.0,-392641167.8,1544144355.0,325751256.8,-1095130825.0,7630644316.0,15.65464168,4.883317745,46520321037.0,-0.056462083,95441048410.0,116000000000.0,267127458.2,8.872784372
48.51,7412476185.0,48.50986819,2714328394.0,13127138119.0,10803848446.0,10215559230.0,14926847962.0,2081788055.0,1287718022.0,12758662327.0,3914753330.0,14.63333333,8.426666667,0.0,1.227475149,19218266607.0,29816947150.0,1269741940.0,5.983333333
102.135502,8600701486.0,176.5252457,620454639.8,9764886249.0,6752435583.0,18721345802.0,216901943.5,1743934933.0,15735826223.0,-129857416.6,1863953233.0,16.16293641,6.461485656,0.0,0.046563005,15637112130.0,26211878811.0,0.0,9.169062545
55.27784349,33032561042.0,55.42505595,24933596232.0,124000000000.0,80501553287.0,153000000000.0,5811983046.0,11068117867.0,22244099625.0,4575322788.0,30494219077.0,17.26115924,3.344621706,114000000000.0,0.138577775,240000000000.0,276000000000.0,14570778685.0,7.8356386
50.17843694,8930413216.0,39.83818648,14049996152.0,142000000000.0,42427464821.0,102000000000.0,85702140913.0,8133564355.0,10189869789.0,66754944561.0,26041959193.0,14.84919445,18.42441741,183000000000.0,7.152482615,252000000000.0,274000000000.0,10189869789.0,6.561779794
46.65225024,60200696501.0,42.32977249,105000000000.0,284000000000.0,86850285606.0,185000000000.0,23903817597.0,26093548754.0,4593853120.0,22496121535.0,34588322286.0,16.47909016,3.108190227,79443358813.0,0.373456934,445000000000.0,522000000000.0,4593853120.0,6.445499201
55.18408042,47438576496.0,63.49739048,76200940841.0,262000000000.0,60350571664.0,161000000000.0,9989071400.0,91273669542.0,27208070703.0,8712715869.0,53349604456.0,15.92227615,5.040133475,0.0,0.183153937,458000000000.0,513000000000.0,18637288717.0,9.49836989
37.10362559,23542562437.0,39.28214272,34338788319.0,143000000000.0,39157955984.0,88853983866.0,1297263791.0,21321141105.0,31355512076.0,1553442358.0,24760090901.0,14.39836447,4.491857331,118000000000.0,0.065961149,215000000000.0,241000000000.0,31134665211.0,5.699598004
32.68009473,15519614331.0,45.08512655,35926915424.0,67198582871.0,27055321521.0,83414217073.0,4683967911.0,3173076428.0,22910042329.0,3616546248.0,11803663537.0,16.68639283,3.658273033,41093117589.0,0.232974654,189000000000.0,206000000000.0,6407972115.0,8.794788014
77.13873517,19136797445.0,73.75326411,67326753553.0,101000000000.0,24336472237.0,113000000000.0,1445163024.0,45737518976.0,23869308492.0,1330212493.0,24856498366.0,15.84706128,10.71122549,646942020.0,0.069484004,209000000000.0,232000000000.0,23095052046.0,8.86801763
81.17259424,3677281554.0,50.87746923,15869882977.0,127000000000.0,48488241335.0,403000000000.0,55234474566.0,7594270571.0,310000000000.0,40039233325.0,41131009382.0,15.76390418,9.541177841,698000000000.0,10.04111371,612000000000.0,632000000000.0,310000000000.0,9.034509214
47.37468901,31383776977.0,49.0833433,10143836971.0,91433198331.0,37866252126.0,64847664028.0,2372200407.0,7943518538.0,36785830872.0,2334881746.0,19304243708.0,17.28303255,3.348775427,63597512062.0,0.074527836,136000000000.0,175000000000.0,8220287922.0,7.836769508
59.0,30527487189.0,58.99541718,6583892146.0,56905373320.0,27460012446.0,89275743322.0,1319831890.0,7908481998.0,60019229236.0,312080260.0,15748132571.0,15.79,4.5,78938168088.0,0.0102,139000000000.0,174000000000.0,10300008736.0,9.26
38.85996663,17692198420.0,39.64983314,26095770944.0,36716920211.0,34595448080.0,45594374081.0,382738837.7,9110159491.0,1317510861.0,109897393.1,6018868508.0,15.99846954,4.62142309,0.0,0.006166351,110000000000.0,129000000000.0,1295365138.0,8.611594254
47.87938991,228000000000.0,47.25633049,1100000000000.0,1080000000000.0,14194465302.0,879000000000.0,43096826187.0,612000000000.0,47597871348.0,8431908768.0,244000000000.0,15.36920566,15.85005197,108000000000.0,0.037064377,1950000000000.0,2220000000000.0,46945921527.0,6.267603963
29.31074203,260000000000.0,30.45070048,417000000000.0,1030000000000.0,66755435890.0,545000000000.0,84989324513.0,26650183856.0,67725074528.0,78031625220.0,157000000000.0,16.3824302,4.127622949,774000000000.0,0.300825475,1660000000000.0,1970000000000.0,67725074528.0,7.6589601
634.7228076,29944447235.0,508.6648564,75759714.16,562257271.8,2314572104.0,13098624016.0,-3575.904936,184767258.3,12127835.72,670616.3413,231930188.5,16.34371264,5.647288512,0.0,2.12e-05,4362259321.0,34559062008.0,0.0,9.422962252
67.50006378,32886141044.0,68.23929686,369013806.7,18873619803.0,3234506910.0,29301193012.0,5.94e-05,251936284.2,539040153.6,-70.86643392,9044768452.0,18.01534305,4.965214213,16481826158.0,-2.13e-09,42177718115.0,75728951744.0,61819791.0,10.03806012
50.06975622,81893830339.0,46.69037198,158000000000.0,387000000000.0,70728379503.0,312000000000.0,31139788452.0,48912148749.0,126000000000.0,26834222483.0,48039473495.0,18.07241783,4.177521735,339000000000.0,0.327986419,707000000000.0,808000000000.0,126000000000.0,9.750781038
27.5556097,266000000000.0,33.47540861,414000000000.0,675000000000.0,73753091904.0,713000000000.0,19910176069.0,34473612669.0,54836148059.0,18889735415.0,124000000000.0,16.64165644,3.45748968,661000000000.0,0.070913276,1200000000000.0,1500000000000.0,54836148059.0,8.506431088
37.65961824,50375823650.0,36.65851323,93392985475.0,289000000000.0,70690453810.0,142000000000.0,48805048935.0,27871497767.0,8213560106.0,47986552032.0,32810616373.0,17.03792299,3.247043719,115000000000.0,0.952838371,389000000000.0,450000000000.0,8213560106.0,7.66614418
19.1481247,9897852579.0,20.10816681,19229020770.0,100000000000.0,45741252599.0,27898019242.0,846177112.9,471851383.6,3577100888.0,605539368.7,11987082655.0,14.56731528,7.319827835,52652333777.0,0.062254432,126000000000.0,138000000000.0,3011054039.0,5.899502896
199.8063697,11878566967.0,218.8625648,919404808.2,934301984.2,2648107889.0,15621225723.0,31702634.9,28466725.89,660844.85,-911390.0198,6853174711.0,17.47997727,3.385972744,1264323864.0,-7.71e-05,6073210748.0,18324302135.0,0.0,8.204289449
44.21509183,85485568870.0,44.9981642,198000000000.0,375000000000.0,69495026286.0,320000000000.0,33008903329.0,50209376577.0,130000000000.0,29508303336.0,70421274598.0,17.99910413,3.957651083,318000000000.0,0.346499219,733000000000.0,836000000000.0,130000000000.0,9.254271859
32.74692593,61052862083.0,32.55881959,42809808968.0,371000000000.0,167000000000.0,128000000000.0,23063077147.0,49558436279.0,7888321319.0,13503551739.0,49378650468.0,17.97953735,5.337780569,131000000000.0,0.220617487,463000000000.0,534000000000.0,7888321319.0,10.19104844
69.66139665,108000000000.0,73.55059378,29717953996.0,142000000000.0,47703055933.0,209000000000.0,15679354469.0,8237301390.0,86954346841.0,3486081813.0,40873321875.0,15.90654492,4.976477612,125000000000.0,0.032131734,241000000000.0,353000000000.0,59723565461.0,9.470996622
26.24538773,17377900387.0,23.64070832,32069569202.0,72245564634.0,31042051888.0,45785029086.0,28074486454.0,3363148219.0,5458262886.0,26762056737.0,12882881310.0,16.49605528,3.151546061,57364537048.0,1.539908657,149000000000.0,176000000000.0,2733023385.0,6.585602026
25.90838625,879000000000.0,25.10854256,2090000000000.0,4790000000000.0,858000000000.0,1540000000000.0,166000000000.0,1960000000000.0,166000000000.0,149000000000.0,330000000000.0,16.52858922,4.023752466,940000000000.0,0.169975562,6920000000000.0,8030000000000.0,2280570851.0,7.684723316
23.67715532,18875514459.0,23.69305462,0.0,119000000000.0,30889714608.0,40605679074.0,5668265973.0,124000000000.0,9885764669.0,3030099867.0,3610551584.0,15.82170455,5.939718451,3088869176.0,0.16046209,176000000000.0,199000000000.0,178345651.0,8.998784056
31.25950665,19893197979.0,30.87459858,38365253838.0,116000000000.0,77269072223.0,58300721960.0,10718100942.0,46100142730.0,15632299864.0,7342360356.0,13745098527.0,16.73886766,3.784451329,27096515761.0,0.369721572,204000000000.0,227000000000.0,14611145484.0,8.381359235
55.20062374,224000000000.0,55.96731874,590000000000.0,874000000000.0,312000000000.0,924000000000.0,114000000000.0,326000000000.0,44001208328.0,102000000000.0,261000000000.0,17.97953735,5.337780569,212000000000.0,0.454050168,1740000000000.0,2030000000000.0,44001208328.0,10.19104844
32.00634906,20923371933.0,32.02210954,47376874225.0,143000000000.0,45262135980.0,55931479253.0,5726942919.0,45913329750.0,7507411647.0,5045172505.0,19403671093.0,15.88920912,4.908547832,14667340167.0,0.241083581,170000000000.0,200000000000.0,127198659.1,9.44241557
27.19287736,25906503661.0,25.24360285,16672789650.0,164000000000.0,46096443754.0,65714284496.0,1091129128.0,7165277230.0,23889550880.0,-85016453.05,25479954080.0,15.79880959,7.028148321,121000000000.0,-0.003282568,239000000000.0,267000000000.0,22107146287.0,8.965796179
75.46,105000000000.0,75.45518209,89716018007.0,98785612208.0,20502830803.0,334000000000.0,2208077939.0,0.0,234000000000.0,0.0,51659887764.0,14.57,5.6,238000000000.0,0.0,435000000000.0,551000000000.0,225000000000.0,6.14
61.47064543,93622973464.0,61.8081341,257000000000.0,268000000000.0,0.0,507000000000.0,-4.37e-06,0.0,250000000000.0,-393840786.1,113000000000.0,16.8152836,3.716899645,423000000000.0,-0.00416665,763000000000.0,866000000000.0,248000000000.0,6.874829761
32.53205205,15122104451.0,33.22475104,1403127198.0,37566420341.0,8568057424.0,5231347387.0,6150542610.0,4157743026.0,409761371.2,5746335510.0,3877946996.0,17.39901977,3.37247869,0.0,0.380006656,23935217315.0,41658401800.0,0.0,8.005841541
43.596819,31711575351.0,44.09994777,10035989457.0,82383360807.0,33091265312.0,64566282321.0,6576507149.0,7217975955.0,39658797254.0,4543062697.0,17158213427.0,18.00505982,5.15772378,68325091279.0,0.143294925,133000000000.0,171000000000.0,8929072654.0,10.11102843
35.03560501,-14752005855.0,35.4200047,9162018737.0,172000000000.0,42416845128.0,131000000000.0,68841863580.0,6546240424.0,910955197.8,53345213846.0,123000000000.0,16.06346729,5.859560345,302000000000.0,-3.585454417,376000000000.0,378000000000.0,910955197.8,8.29316145
74.65527393,7036211808.0,79.38925888,974564489.3,5459602988.0,11090369863.0,16089656163.0,-0.127275923,77910610.22,4818300248.0,2070212.153,2573100573.0,14.47351615,5.021966786,5612859866.0,0.000510624,17578820127.0,25013939630.0,3928414931.0,5.887360493
65.126934,27602691253.0,64.950886,6424189353.0,43522234288.0,26531989567.0,101000000000.0,355076329.3,8143932231.0,75069268165.0,155010848.9,14759817010.0,16.03708553,5.11348674,64324945214.0,0.005637516,134000000000.0,164000000000.0,26104844125.0,8.613577404
51.77892805,279000000000.0,48.55791933,1790000000000.0,1240000000000.0,15326141768.0,971000000000.0,42934161912.0,116000000000.0,28630608709.0,12208670693.0,366000000000.0,15.19596805,17.72939551,53782310177.0,0.044007337,2120000000000.0,2440000000000.0,27818406257.0,8.388333297
33.96729189,20898344538.0,33.89239396,4020261859.0,12469987109.0,1905227641.0,12076859071.0,14283837.85,450522783.1,435840697.4,39501404.69,2152273381.0,16.56164925,3.153467086,6506151580.0,0.001929322,13264751058.0,34589854155.0,435751953.4,6.612592454
21.92878289,23304521213.0,21.11314701,0.0,145000000000.0,47338621950.0,41817378488.0,6437515877.0,140000000000.0,8432767713.0,4109163453.0,3248732311.0,16.52659972,6.34016451,3643112443.0,0.176502147,201000000000.0,228000000000.0,136467718.5,8.588075356
44.96831239,6685240345.0,47.56358602,9088830098.0,20084978987.0,20517609751.0,19847397939.0,14570900481.0,2388398654.0,4215167610.0,12526147549.0,7945247820.0,14.74294,19.45756577,0.0,1.226468266,34025181761.0,45770917586.0,4196289975.0,7.189037517
19.80071971,36997947229.0,20.80395501,0.0,272000000000.0,114000000000.0,67656403546.0,14457902477.0,178000000000.0,9624833984.0,8321338067.0,2369283447.0,16.16483037,5.45549093,7486463603.0,0.224970889,321000000000.0,366000000000.0,425312593.3,9.350220163
82.25370443,33052515665.0,74.91504973,301363952.7,13787950387.0,1330008919.0,15873521230.0,-1.37e-10,91054367.71,592664088.5,0.000163087,2903072654.0,17.06026061,6.354825701,12709336844.0,4.89e-15,20507007483.0,53713524853.0,16357638.0,10.03498484
34.92238012,170000000000.0,25.68404122,256000000000.0,826000000000.0,158000000000.0,517000000000.0,47425633668.0,36233614300.0,48057014420.0,32475345873.0,270000000000.0,16.12253195,6.123669762,965000000000.0,0.191164334,1510000000000.0,1720000000000.0,48057014420.0,9.125537749
21.39691134,21206672175.0,20.48278338,9107656127.0,92994115944.0,48122992427.0,20141591287.0,12231023949.0,24060630648.0,149206565.2,2693481968.0,8930684289.0,16.79633082,3.754726157,4907799645.0,0.127748955,110000000000.0,139000000000.0,821375.33,6.843343137
49.66159941,8929461356.0,43.38996481,11184644486.0,44354331448.0,17581710703.0,36332977814.0,72987887.22,4097909619.0,11450299890.0,58390462.62,18547193229.0,14.6305752,8.377281948,43034851955.0,0.006535874,80074174295.0,89656383812.0,5331221357.0,5.979408835
48.57690468,133000000000.0,41.36522418,197000000000.0,529000000000.0,71381034463.0,473000000000.0,31868150528.0,21879693842.0,80823383651.0,21601095512.0,117000000000.0,16.31385646,5.366459962,615000000000.0,0.165729087,964000000000.0,1110000000000.0,80823383651.0,8.967501517
64.26801643,89053925059.0,65.16364096,385000000000.0,333000000000.0,0.0,739000000000.0,2.77e-11,0.0,465000000000.0,-864826544.2,170000000000.0,16.49798786,3.173085223,629000000000.0,-0.009696139,1070000000000.0,1160000000000.0,462000000000.0,6.663800218
46.86120911,271000000000.0,35.13509544,516000000000.0,678000000000.0,163000000000.0,1060000000000.0,22753113669.0,33526071057.0,116000000000.0,18407946450.0,404000000000.0,16.58257256,4.017527107,1260000000000.0,0.067975439,2100000000000.0,2410000000000.0,116000000000.0,7.755410672
11.50128467,84042379813.0,11.59830146,118000000000.0,628000000000.0,139000000000.0,67299210342.0,76823126593.0,9312142163.0,-26338654498.0,67070620568.0,64141527380.0,17.1823271,3.329712464,173000000000.0,1.957495859,514000000000.0,645000000000.0,-92527888196.0,7.818221878
38.87500727,44166921170.0,38.9175834,171000000000.0,431000000000.0,93861683910.0,261000000000.0,46023871423.0,39155128537.0,113000000000.0,46009679930.0,98411851585.0,16.11868822,6.087576612,299000000000.0,1.041054554,655000000000.0,711000000000.0,113000000000.0,9.02513767
37.1,13262866657.0,37.09587793,35906241941.0,72892564690.0,21102300711.0,36960994142.0,3557215208.0,29787716661.0,11123782824.0,2867747005.0,12232625802.0,15.82,8.333333333,8351863026.0,0.2162,100000000000.0,117000000000.0,1917419585.0,8.94
53.54881953,46881943977.0,50.48208947,49069074027.0,330000000000.0,155000000000.0,186000000000.0,102000000000.0,68929431703.0,21687842236.0,60191367140.0,32397535187.0,16.87672225,3.635319766,78015106269.0,1.302160888,499000000000.0,569000000000.0,21687842236.0,6.951234271
26.70264301,113000000000.0,26.17198056,235000000000.0,486000000000.0,88131559410.0,218000000000.0,38342963150.0,50556369841.0,90354288318.0,35707510222.0,104000000000.0,16.48200671,3.115448542,339000000000.0,0.315962807,802000000000.0,934000000000.0,90354288318.0,6.468809932
28.89,14201465055.0,28.89279664,4432557426.0,41816996281.0,13036310230.0,10638931721.0,21541041842.0,5491976837.0,4193350155.0,18203753310.0,5400787763.0,16.6,3.3,11833947747.0,1.2818,39269781300.0,63540062639.0,3029230155.0,8.773824496
53.55242868,32715808554.0,54.35070416,29727984392.0,137000000000.0,90653969964.0,155000000000.0,8198096431.0,13626119851.0,12756095084.0,5506038778.0,41737386463.0,16.59581563,3.291818635,110000000000.0,0.168917619,258000000000.0,295000000000.0,12525244316.0,8.778874401
26.16115574,37752443634.0,25.46609509,24726941294.0,187000000000.0,80247664744.0,78862872295.0,12828440449.0,2525195473.0,10851529831.0,10275328226.0,22081890144.0,15.96024516,4.404204515,121000000000.0,0.273559708,239000000000.0,281000000000.0,10800892875.0,8.574733554
113.9337361,121000000000.0,134.4844598,209000000000.0,484000000000.0,47623447658.0,729000000000.0,27542350373.0,17647854595.0,111000000000.0,22302836502.0,150000000000.0,16.12390541,6.147236348,10875000000.0,0.183691899,1070000000000.0,1210000000000.0,111000000000.0,8.684510572
41.29196238,23513009491.0,46.64362542,21825388305.0,112000000000.0,51616284477.0,74239341247.0,16971948361.0,9049780783.0,22333062377.0,14332174536.0,11793523501.0,16.04463043,5.203479535,62881569796.0,0.609621302,165000000000.0,194000000000.0,505997030.8,8.615665206
36.20982779,328000000000.0,32.40465227,881000000000.0,1810000000000.0,353000000000.0,879000000000.0,143000000000.0,705000000000.0,96458966664.0,123000000000.0,360000000000.0,15.86017648,10.86183642,667000000000.0,0.373038653,2670000000000.0,3010000000000.0,96458966664.0,8.840473458
60.3206008,9755503368.0,59.45710785,18908941646.0,44597373462.0,18057618851.0,70198210341.0,866079041.3,7952063157.0,28770774606.0,659869726.0,14109205776.0,14.84919445,18.42441741,57413944715.0,0.067869893,103000000000.0,114000000000.0,16074471335.0,6.561779794
27.23405356,12959682387.0,27.52975738,9889111376.0,109000000000.0,58708122736.0,28999493187.0,5326864560.0,17834060057.0,4659886917.0,4615594851.0,15683697011.0,14.63435269,10.97378203,14181534170.0,0.359954544,128000000000.0,143000000000.0,3120342152.0,6.275244571
39.66774307,123000000000.0,37.11772496,194000000000.0,590000000000.0,148000000000.0,288000000000.0,14882201248.0,77697985411.0,42065508154.0,-3511131020.0,89557175650.0,15.75301108,4.707852926,314000000000.0,-0.028483866,815000000000.0,957000000000.0,42065508154.0,9.099390073
24.70819277,18144586384.0,23.63557624,44333032144.0,159000000000.0,36198121675.0,52157539990.0,17565320386.0,60120296880.0,13682718252.0,15472085209.0,20944003970.0,16.88412176,3.615129173,45055155501.0,0.85463211,201000000000.0,228000000000.0,3026551621.0,7.079097842
68.21144679,16928575198.0,67.29724095,16181692621.0,52936139961.0,19041179789.0,67786574901.0,6288643317.0,7769905823.0,22848562144.0,4123862103.0,11032139283.0,16.0864831,5.495919593,52483006838.0,0.243080297,101000000000.0,123000000000.0,4384320644.0,9.580273423
93.93396016,14111686681.0,94.36779014,13088121988.0,109000000000.0,69101343215.0,190000000000.0,3947932099.0,3308689499.0,20480422968.0,977523734.4,13114003869.0,15.39149867,16.63818623,72773116459.0,0.069507982,214000000000.0,230000000000.0,20480422968.0,6.303640368
48.74036021,23044585478.0,48.12821111,11716800515.0,61199043003.0,35104289913.0,41653215213.0,996606193.7,10349260867.0,6647808758.0,64251928.13,14242950624.0,15.71669957,6.181186445,26793092776.0,0.002781856,104000000000.0,128000000000.0,6647808758.0,9.07877599
38.6916598,234000000000.0,38.9356122,457000000000.0,1160000000000.0,299000000000.0,810000000000.0,146000000000.0,537000000000.0,67289890745.0,133000000000.0,312000000000.0,14.63924994,6.202307753,524000000000.0,0.567493451,2050000000000.0,2290000000000.0,67289890745.0,6.074040386
37.3075436,148000000000.0,35.63620368,135000000000.0,695000000000.0,179000000000.0,367000000000.0,23752744745.0,103000000000.0,41895032103.0,-4225158970.0,76312175485.0,17.14094496,3.321692189,525000000000.0,-0.028456281,1090000000000.0,1270000000000.0,41895032103.0,7.800844045
20.35228218,172000000000.0,20.53829762,142000000000.0,718000000000.0,114000000000.0,221000000000.0,65948943176.0,123000000000.0,10186110160.0,54848442810.0,67446175914.0,17.84128139,3.793507235,315000000000.0,0.318400488,1030000000000.0,1240000000000.0,9745908388.0,8.813100526
20.75342063,38092102351.0,24.27706967,89271818551.0,207000000000.0,101000000000.0,57122849181.0,33445602586.0,28824398655.0,6852434798.0,29534328192.0,21795066344.0,16.88774401,3.619566355,688095329.8,0.775508655,275000000000.0,343000000000.0,6852434798.0,6.964345422
42.99437039,12018777962.0,42.78496443,25701895781.0,49215452846.0,17954564000.0,31743025029.0,3382114654.0,17956455895.0,6524391793.0,2512380262.0,8657710719.0,14.55530198,5.51127024,6985662071.0,0.207678856,75700365697.0,89090554963.0,947399379.7,6.097560534
50.54585042,346000000000.0,51.55846775,2190000000000.0,1410000000000.0,96259228574.0,1370000000000.0,42759846724.0,149000000000.0,39193338601.0,13741054377.0,552000000000.0,15.75978454,9.673692267,149000000000.0,0.039669893,2690000000000.0,3090000000000.0,39059203628.0,9.041182663
44.72725981,224000000000.0,42.27760904,617000000000.0,998000000000.0,81364483559.0,720000000000.0,77401418714.0,383000000000.0,92995412490.0,69535682830.0,176000000000.0,17.074664,3.127034871,311000000000.0,0.310056762,1590000000000.0,1860000000000.0,92995412490.0,7.471197841
25.12183884,36244197856.0,25.32350766,5509093918.0,73182039541.0,55071165463.0,34216175117.0,2094809263.0,8783608613.0,1425088225.0,1710377574.0,14327097400.0,16.78493751,3.831401178,0.0,0.047228105,128000000000.0,165000000000.0,1240735304.0,7.715534427
32.89927003,22949215037.0,30.76777516,13217817496.0,145000000000.0,54950841354.0,65032014168.0,229355784.2,6050197225.0,25254486416.0,-598276913.3,21732562292.0,15.81465952,13.13960076,118000000000.0,-0.026161159,223000000000.0,248000000000.0,15941802431.0,8.63195002
62.51698552,7876939190.0,64.44348432,16302961848.0,31846946449.0,19589608041.0,65830068817.0,1350568869.0,7161176218.0,27434429492.0,1249541381.0,10359045512.0,14.39154035,4.466091198,44824794956.0,0.158637061,91140166949.0,101000000000.0,25548775656.0,5.679756012
20.4727221,95974483696.0,22.17085769,77158886804.0,782000000000.0,235000000000.0,218000000000.0,13090914666.0,3950539073.0,39425660902.0,7957202877.0,111000000000.0,15.74647015,4.780541216,528000000000.0,0.082219912,847000000000.0,970000000000.0,37861515134.0,9.052247759
44.80916677,71940043152.0,44.59593395,177000000000.0,357000000000.0,81933417007.0,278000000000.0,21540555739.0,164000000000.0,33977989512.0,14202211771.0,109000000000.0,16.89843254,3.600224456,140000000000.0,0.197377312,673000000000.0,763000000000.0,20950511461.0,7.023902794
